,cpu_usage,mem_usage_mb,app_rps_1m,ingress_rps_1m,rps_diff_1m,app_p99_latency,ingress_p99_latency,nginx_active_conn,nginx_writing_conn,latency_gap
2026-04-06 15:16:41,0.539222425861726,61.6015625,48.78181818181818,48.86666666666667,0.08484848484848584,0.0495,0.0930439560439561,52.0,3.0,0.011324175824175824
2026-04-06 15:16:56,0.5500550636607867,61.95703125,49.45454545454545,48.86666666666667,0.5878787878787861,0.0495,0.0930439560439561,52.0,3.0,0.011324175824175824
2026-04-06 15:17:11,0.5543473323798382,61.265625,49.345454545454544,48.266666666666666,1.0787878787878782,0.0495,0.09083544303797468,52.0,1.0,0.0046772151898734
2026-04-06 15:17:26,0.5380871642952897,60.75,48.92727272727272,48.266666666666666,0.6606060606060566,0.04950000000000001,0.09083544303797468,52.0,1.0,0.004677215189873393
2026-04-06 15:17:41,0.5380335663367704,60.765625,48.99999999999999,48.166666666666664,0.8333333333333286,0.0495,0.19077586206896505,57.0,4.0,0.02366666666666649
2026-04-06 15:17:56,0.5267928582756234,61.234375,49.527272727272724,48.166666666666664,1.3606060606060595,0.04950000000000001,0.19077586206896505,57.0,4.0,0.023666666666666482
2026-04-06 15:18:11,0.565063185607723,60.99609375,50.85454545454545,51.03333333333333,0.1787878787878796,0.0495,0.09897787610619463,57.0,1.0,0.022380530973451246
2026-04-06 15:18:26,0.5725528517416154,61.0,52.199999999999996,51.03333333333333,1.1666666666666643,0.0495,0.09897787610619463,57.0,1.0,0.022380530973451246
2026-04-06 15:18:41,0.46807970017251715,61.0,52.945454545454545,52.9,0.045454545454546746,0.0495,0.0956992753623188,57.0,3.0,0.02319927536231882
2026-04-06 15:18:56,0.5704084684028417,61.3359375,53.21818181818181,52.9,0.318181818181813,0.0495,0.0956992753623188,57.0,3.0,0.02319927536231882
2026-04-06 15:19:11,0.5779391396367568,61.0703125,53.309090909090905,53.03333333333333,0.27575757575757365,0.04950000000000001,0.09818981481481483,57.0,1.0,0.01922685185185178
2026-04-06 15:19:26,0.48512507075109246,61.51953125,53.0,53.03333333333333,0.03333333333333144,0.0495,0.09818981481481483,57.0,1.0,0.019226851851851787
2026-04-06 15:19:41,0.5711474321387925,61.26171875,53.18181818181818,52.266666666666666,0.9151515151515142,0.04950000000000001,0.09516000000000005,56.0,1.0,0.01429999999999993
2026-04-06 15:19:56,0.46813502891070324,61.26171875,52.527272727272724,52.266666666666666,0.26060606060605807,0.0495,0.09516000000000005,56.0,1.0,0.014299999999999938
2026-04-06 15:20:11,0.5554548400458068,61.03125,52.99999999999999,52.43333333333333,0.5666666666666629,0.0495,0.09533478260869566,57.0,1.0,0.018478260869565166
2026-04-06 15:20:26,0.5624049101325787,61.21875,52.90909090909091,52.43333333333333,0.4757575757575765,0.0495,0.09533478260869566,57.0,1.0,0.018478260869565166
2026-04-06 15:20:41,0.5914924062782267,61.05859375,53.96363636363636,52.9,1.0636363636363626,0.0495,0.14049999999999943,62.0,1.0,0.02618749999999996
2026-04-06 15:20:56,0.5965987198126148,61.07421875,55.163636363636364,52.9,2.2636363636363654,0.0495,0.14049999999999943,62.0,1.0,0.02618749999999996
2026-04-06 15:21:11,0.6055055453509733,61.01953125,56.018181818181816,56.766666666666666,0.7484848484848499,0.049499999999999995,0.19059302325581373,62.0,3.0,0.040269417475728105
2026-04-06 15:21:26,0.5982801555560467,61.01171875,56.98181818181818,56.766666666666666,0.21515151515151132,0.0495,0.19059302325581373,62.0,3.0,0.0402694174757281
