,cpu_usage,mem_usage_mb,app_rps_1m,app_rps_irate,ingress_rps_1m,rps_diff_1m,app_p99_latency,ingress_p50_latency,ingress_p75_latency,ingress_p95_latency,ingress_p99_latency,nginx_active_conn,nginx_writing_conn,latency_gap
2026-04-07 08:48:49,0.002967981393545825,30.08984375,0.39999999999999997,0.4,0.0,0.39999999999999997,0.07999999999999995,0.00875,0.02275,0.0634375,0.0976875000000001,2.0,1.0,0.012613846801346888
2026-04-07 08:49:04,0.002757028035226481,30.75,0.39999999999999997,0.4,0.0,0.39999999999999997,0.0495,0.011294117647058826,0.027366666666666668,0.07047727272727272,0.1215500000000001,1.0,1.0,0.01125168350168357
2026-04-07 08:49:19,0.002888683159702576,30.3125,0.40000363642975323,0.40004000800160033,0.0,0.40000363642975323,0.0495,0.01383823529411765,0.031983333333333336,0.07751704545454544,0.1454125000000001,1.0,1.0,0.00988952020202025
2026-04-07 08:49:34,0.0029686934925166387,30.34765625,0.39999999999999997,0.4,0.0,0.39999999999999997,0.0495,0.016382352941176473,0.0366,0.08455681818181816,0.16927500000000012,1.0,1.0,0.008527356902356932
2026-04-07 08:49:49,0.01133011262103663,30.27734375,0.8909090909090909,5.4,0.0,0.8909090909090909,0.07499999999999984,0.018926470588235298,0.041216666666666665,0.09159659090909089,0.19313750000000013,1.0,1.0,0.007165193602693614
2026-04-07 08:50:04,0.053356814403834156,21.875,3.327272727272727,10.2000400080016,2.2,1.127272727272727,0.09233333333333334,0.021470588235294123,0.04583333333333334,0.0986363636363636,0.21700000000000014,11.0,4.0,0.005803030303030296
2026-04-07 08:50:19,0.09285398689060052,23.828125,6.1090909090909085,10.0,2.2,3.9090909090909083,0.09157500000000005,0.021470588235294123,0.04583333333333334,0.0986363636363636,0.21700000000000014,11.0,4.0,0.006761363636363649
2026-04-07 08:50:34,0.11920143745561756,25.0078125,8.672727272727272,8.8,9.633333333333333,0.9606060606060609,0.09203333333333333,0.01704268292682927,0.04028716216216217,0.08840909090909092,0.14350000000000063,11.0,1.0,0.00638106060606064
2026-04-07 08:50:49,0.11407403415076328,26.66796875,10.07272363642975,10.3999600079984,9.633333333333333,0.4393903030964168,0.09109999999999996,0.01704268292682927,0.04028716216216217,0.08840909090909092,0.14350000000000063,11.0,1.0,0.004451298701298817
2026-04-07 08:51:04,0.12108612796283343,28.9765625,9.872727272727273,7.8000400080016,9.4,0.47272727272727266,0.09056250000000005,0.013199300699300696,0.03457991803278688,0.08476666666666663,0.1438333333333329,11.0,1.0,0.015019230769230688
